input:input:Bucket Sort: A total of 100 groups, data volume: 505000
26 group,  Data volume: 2600 0.413 ms  Data Accept.       Accuracy: 100.000%.
27 group,  Data volume: 2700 0.462 ms  Data Accept.       Accuracy: 100.000%.
28 group,  Data volume: 2800 0.445 ms  Data Accept.       Accuracy: 100.000%.
29 group,  Data volume: 2900 0.635 ms  Data Accept.       Accuracy: 100.000%.
30 group,  Data volume: 3000 0.493 ms  Data Accept.       Accuracy: 100.000%.
31 group,  Data volume: 3100 0.467 ms  Data Accept.       Accuracy: 100.000%.
32 group,  Data volume: 3200 0.527 ms  Data Accept.       Accuracy: 100.000%.
33 group,  Data volume: 3300 0.493 ms  Data Accept.       Accuracy: 100.000%.
34 group,  Data volume: 3400 0.556 ms  Data Accept.       Accuracy: 100.000%.
35 group,  Data volume: 3500 0.495 ms  Data Accept.       Accuracy: 100.000%.
36 group,  Data volume: 3600 0.558 ms  Data Accept.       Accuracy: 100.000%.
37 group,  Data volume: 3700 0.566 ms  Data Accept.       Accuracy: 100.000%.
38 group,  Data volume: 3800 0.554 ms  Data Accept.       Accuracy: 100.000%.
39 group,  Data volume: 3900 0.590 ms  Data Accept.       Accuracy: 100.000%.
40 group,  Data volume: 4000 0.966 ms  Data Accept.       Accuracy: 100.000%.
41 group,  Data volume: 4100 0.965 ms  Data Accept.       Accuracy: 100.000%.
42 group,  Data volume: 4200 1.307 ms  Data Accept.       Accuracy: 100.000%.
43 group,  Data volume: 4300 0.730 ms  Data Accept.       Accuracy: 100.000%.
44 group,  Data volume: 4400 0.684 ms  Data Accept.       Accuracy: 100.000%.
45 group,  Data volume: 4500 0.688 ms  Data Accept.       Accuracy: 100.000%.
46 group,  Data volume: 4600 0.692 ms  Data Accept.       Accuracy: 100.000%.
47 group,  Data volume: 4700 0.658 ms  Data Accept.       Accuracy: 100.000%.
48 group,  Data volume: 4800 0.657 ms  Data Accept.       Accuracy: 100.000%.
49 group,  Data volume: 4900 0.675 ms  Data Accept.       Accuracy: 100.000%.
50 group,  Data volume: 5000 0.685 ms  Data Accept.       Accuracy: 100.000%.
51 group,  Data volume: 5100 0.697 ms  Data Accept.       Accuracy: 100.000%.
52 group,  Data volume: 5200 0.702 ms  Data Accept.       Accuracy: 100.000%.
53 group,  Data volume: 5300 0.714 ms  Data Accept.       Accuracy: 100.000%.
54 group,  Data volume: 5400 0.720 ms  Data Accept.       Accuracy: 100.000%.
55 group,  Data volume: 5500 0.789 ms  Data Accept.       Accuracy: 100.000%.
56 group,  Data volume: 5600 0.759 ms  Data Accept.       Accuracy: 100.000%.
57 group,  Data volume: 5700 0.774 ms  Data Accept.       Accuracy: 100.000%.
58 group,  Data volume: 5800 0.778 ms  Data Accept.       Accuracy: 100.000%.
59 group,  Data volume: 5900 1.322 ms  Data Accept.       Accuracy: 100.000%.
60 group,  Data volume: 6000 1.490 ms  Data Accept.       Accuracy: 100.000%.
61 group,  Data volume: 6100 1.270 ms  Data Accept.       Accuracy: 100.000%.
62 group,  Data volume: 6200 1.086 ms  Data Accept.       Accuracy: 100.000%.
63 group,  Data volume: 6300 0.848 ms  Data Accept.       Accuracy: 100.000%.
64 group,  Data volume: 6400 0.898 ms  Data Accept.       Accuracy: 100.000%.
65 group,  Data volume: 6500 0.842 ms  Data Accept.       Accuracy: 100.000%.
66 group,  Data volume: 6600 0.859 ms  Data Accept.       Accuracy: 100.000%.
67 group,  Data volume: 6700 0.827 ms  Data Accept.       Accuracy: 100.000%.
68 group,  Data volume: 6800 0.834 ms  Data Accept.       Accuracy: 100.000%.
69 group,  Data volume: 6900 0.848 ms  Data Accept.       Accuracy: 100.000%.
70 group,  Data volume: 7000 1.041 ms  Data Accept.       Accuracy: 100.000%.
71 group,  Data volume: 7100 0.915 ms  Data Accept.       Accuracy: 100.000%.
72 group,  Data volume: 7200 0.907 ms  Data Accept.       Accuracy: 100.000%.
73 group,  Data volume: 7300 1.170 ms  Data Accept.       Accuracy: 100.000%.
74 group,  Data volume: 7400 2.529 ms  Data Accept.       Accuracy: 100.000%.
75 group,  Data volume: 7500 1.008 ms  Data Accept.       Accuracy: 100.000%.
76 group,  Data volume: 7600 0.953 ms  Data Accept.       Accuracy: 100.000%.
77 group,  Data volume: 7700 1.014 ms  Data Accept.       Accuracy: 100.000%.
78 group,  Data volume: 7800 1.010 ms  Data Accept.       Accuracy: 100.000%.
79 group,  Data volume: 7900 0.985 ms  Data Accept.       Accuracy: 100.000%.
80 group,  Data volume: 8000 1.039 ms  Data Accept.       Accuracy: 100.000%.
81 group,  Data volume: 8100 1.106 ms  Data Accept.       Accuracy: 100.000%.
82 group,  Data volume: 8200 1.063 ms  Data Accept.       Accuracy: 100.000%.
83 group,  Data volume: 8300 1.034 ms  Data Accept.       Accuracy: 100.000%.
84 group,  Data volume: 8400 1.046 ms  Data Accept.       Accuracy: 100.000%.
85 group,  Data volume: 8500 1.049 ms  Data Accept.       Accuracy: 100.000%.
86 group,  Data volume: 8600 2.176 ms  Data Accept.       Accuracy: 100.000%.
87 group,  Data volume: 8700 1.306 ms  Data Accept.       Accuracy: 100.000%.
88 group,  Data volume: 8800 1.484 ms  Data Accept.       Accuracy: 100.000%.
89 group,  Data volume: 8900 1.110 ms  Data Accept.       Accuracy: 100.000%.
90 group,  Data volume: 9000 1.097 ms  Data Accept.       Accuracy: 100.000%.
91 group,  Data volume: 9100 1.097 ms  Data Accept.       Accuracy: 100.000%.
92 group,  Data volume: 9200 1.103 ms  Data Accept.       Accuracy: 100.000%.
93 group,  Data volume: 9300 1.188 ms  Data Accept.       Accuracy: 100.000%.
94 group,  Data volume: 9400 1.173 ms  Data Accept.       Accuracy: 100.000%.
95 group,  Data volume: 9500 1.274 ms  Data Accept.       Accuracy: 100.000%.
96 group,  Data volume: 9600 1.159 ms  Data Accept.       Accuracy: 100.000%.
97 group,  Data volume: 9700 1.327 ms  Data Accept.       Accuracy: 100.000%.
98 group,  Data volume: 9800 1.739 ms  Data Accept.       Accuracy: 100.000%.
99 group,  Data volume: 9900 1.374 ms  Data Accept.       Accuracy: 100.000%.
100 group,  Data volume: 10000 1.184 ms  Data Accept.       Accuracy: 100.000%.
101 group,  Data volume: 10100 1.261 ms  Data Accept.       Accuracy: 100.000%.
102 group,  Data volume: 10200 1.413 ms  Data Accept.       Accuracy: 100.000%.
103 group,  Data volume: 10300 1.263 ms  Data Accept.       Accuracy: 100.000%.
Bucket Sort: A total of 104 groups, data volume: 546000
2026-05-15 22:49:00
1 group,  Data volume: 100 0.152 ms  Data Accept.       Accuracy: 100.000%.
2 group,  Data volume: 200 0.160 ms  Data Accept.       Accuracy: 100.000%.
3 group,  Data volume: 300 0.172 ms  Data Accept.       Accuracy: 100.000%.
4 group,  Data volume: 400 0.210 ms  Data Accept.       Accuracy: 100.000%.
5 group,  Data volume: 500 0.191 ms  Data Accept.       Accuracy: 100.000%.
6 group,  Data volume: 600 0.200 ms  Data Accept.       Accuracy: 100.000%.
7 group,  Data volume: 700 0.213 ms  Data Accept.       Accuracy: 100.000%.
8 group,  Data volume: 800 0.257 ms  Data Accept.       Accuracy: 100.000%.
9 group,  Data volume: 900 0.231 ms  Data Accept.       Accuracy: 100.000%.
10 group,  Data volume: 1000 0.241 ms  Data Accept.       Accuracy: 100.000%.
11 group,  Data volume: 1100 0.252 ms  Data Accept.       Accuracy: 100.000%.
12 group,  Data volume: 1200 0.262 ms  Data Accept.       Accuracy: 100.000%.
13 group,  Data volume: 1300 0.276 ms  Data Accept.       Accuracy: 100.000%.
14 group,  Data volume: 1400 0.286 ms  Data Accept.       Accuracy: 100.000%.
15 group,  Data volume: 1500 0.313 ms  Data Accept.       Accuracy: 100.000%.
16 group,  Data volume: 1600 0.303 ms  Data Accept.       Accuracy: 100.000%.
17 group,  Data volume: 1700 0.347 ms  Data Accept.       Accuracy: 100.000%.
18 group,  Data volume: 1800 0.321 ms  Data Accept.       Accuracy: 100.000%.
19 group,  Data volume: 1900 0.335 ms  Data Accept.       Accuracy: 100.000%.
20 group,  Data volume: 2000 0.664 ms  Data Accept.       Accuracy: 100.000%.
21 group,  Data volume: 2100 0.912 ms  Data Accept.       Accuracy: 100.000%.
22 group,  Data volume: 2200 0.538 ms  Data Accept.       Accuracy: 100.000%.
23 group,  Data volume: 2300 0.455 ms  Data Accept.       Accuracy: 100.000%.
24 group,  Data volume: 2400 0.723 ms  Data Accept.       Accuracy: 100.000%.
25 group,  Data volume: 2500 0.453 ms  Data Accept.       Accuracy: 100.000%.
26 group,  Data volume: 2600 0.438 ms  Data Accept.       Accuracy: 100.000%.
27 group,  Data volume: 2700 0.546 ms  Data Accept.       Accuracy: 100.000%.
28 group,  Data volume: 2800 0.545 ms  Data Accept.       Accuracy: 100.000%.
29 group,  Data volume: 2900 0.473 ms  Data Accept.       Accuracy: 100.000%.
30 group,  Data volume: 3000 0.446 ms  Data Accept.       Accuracy: 100.000%.
31 group,  Data volume: 3100 0.537 ms  Data Accept.       Accuracy: 100.000%.
32 group,  Data volume: 3200 0.531 ms  Data Accept.       Accuracy: 100.000%.
33 group,  Data volume: 3300 0.477 ms  Data Accept.       Accuracy: 100.000%.
34 group,  Data volume: 3400 0.527 ms  Data Accept.       Accuracy: 100.000%.
35 group,  Data volume: 3500 0.495 ms  Data Accept.       Accuracy: 100.000%.
36 group,  Data volume: 3600 0.539 ms  Data Accept.       Accuracy: 100.000%.
37 group,  Data volume: 3700 0.513 ms  Data Accept.       Accuracy: 100.000%.
38 group,  Data volume: 3800 0.704 ms  Data Accept.       Accuracy: 100.000%.
39 group,  Data volume: 3900 0.577 ms  Data Accept.       Accuracy: 100.000%.
40 group,  Data volume: 4000 0.544 ms  Data Accept.       Accuracy: 100.000%.
41 group,  Data volume: 4100 0.581 ms  Data Accept.       Accuracy: 100.000%.
42 group,  Data volume: 4200 0.607 ms  Data Accept.       Accuracy: 100.000%.
43 group,  Data volume: 4300 0.578 ms  Data Accept.       Accuracy: 100.000%.
44 group,  Data volume: 4400 0.611 ms  Data Accept.       Accuracy: 100.000%.
45 group,  Data volume: 4500 1.120 ms  Data Accept.       Accuracy: 100.000%.
46 group,  Data volume: 4600 0.844 ms  Data Accept.       Accuracy: 100.000%.
47 group,  Data volume: 4700 1.249 ms  Data Accept.       Accuracy: 100.000%.
48 group,  Data volume: 4800 1.036 ms  Data Accept.       Accuracy: 100.000%.
49 group,  Data volume: 4900 0.707 ms  Data Accept.       Accuracy: 100.000%.
50 group,  Data volume: 5000 0.757 ms  Data Accept.       Accuracy: 100.000%.
51 group,  Data volume: 5100 0.707 ms  Data Accept.       Accuracy: 100.000%.
52 group,  Data volume: 5200 0.728 ms  Data Accept.       Accuracy: 100.000%.
53 group,  Data volume: 5300 0.726 ms  Data Accept.       Accuracy: 100.000%.
54 group,  Data volume: 5400 0.742 ms  Data Accept.       Accuracy: 100.000%.
55 group,  Data volume: 5500 0.750 ms  Data Accept.       Accuracy: 100.000%.
56 group,  Data volume: 5600 0.755 ms  Data Accept.       Accuracy: 100.000%.
57 group,  Data volume: 5700 0.773 ms  Data Accept.       Accuracy: 100.000%.
58 group,  Data volume: 5800 0.743 ms  Data Accept.       Accuracy: 100.000%.
59 group,  Data volume: 5900 0.755 ms  Data Accept.       Accuracy: 100.000%.
60 group,  Data volume: 6000 0.820 ms  Data Accept.       Accuracy: 100.000%.
61 group,  Data volume: 6100 1.026 ms  Data Accept.       Accuracy: 100.000%.
62 group,  Data volume: 6200 1.147 ms  Data Accept.       Accuracy: 100.000%.
63 group,  Data volume: 6300 0.830 ms  Data Accept.       Accuracy: 100.000%.
64 group,  Data volume: 6400 1.390 ms  Data Accept.       Accuracy: 100.000%.
65 group,  Data volume: 6500 1.304 ms  Data Accept.       Accuracy: 100.000%.
66 group,  Data volume: 6600 0.923 ms  Data Accept.       Accuracy: 100.000%.
67 group,  Data volume: 6700 1.099 ms  Data Accept.       Accuracy: 100.000%.
68 group,  Data volume: 6800 0.880 ms  Data Accept.       Accuracy: 100.000%.
69 group,  Data volume: 6900 1.047 ms  Data Accept.       Accuracy: 100.000%.
70 group,  Data volume: 7000 0.893 ms  Data Accept.       Accuracy: 100.000%.
71 group,  Data volume: 7100 0.901 ms  Data Accept.       Accuracy: 100.000%.
72 group,  Data volume: 7200 0.906 ms  Data Accept.       Accuracy: 100.000%.
73 group,  Data volume: 7300 0.915 ms  Data Accept.       Accuracy: 100.000%.
74 group,  Data volume: 7400 0.926 ms  Data Accept.       Accuracy: 100.000%.
75 group,  Data volume: 7500 0.951 ms  Data Accept.       Accuracy: 100.000%.
76 group,  Data volume: 7600 1.420 ms  Data Accept.       Accuracy: 100.000%.
77 group,  Data volume: 7700 0.968 ms  Data Accept.       Accuracy: 100.000%.
78 group,  Data volume: 7800 1.505 ms  Data Accept.       Accuracy: 100.000%.
79 group,  Data volume: 7900 1.565 ms  Data Accept.       Accuracy: 100.000%.
80 group,  Data volume: 8000 1.116 ms  Data Accept.       Accuracy: 100.000%.
81 group,  Data volume: 8100 0.972 ms  Data Accept.       Accuracy: 100.000%.
82 group,  Data volume: 8200 1.123 ms  Data Accept.       Accuracy: 100.000%.
83 group,  Data volume: 8300 0.997 ms  Data Accept.       Accuracy: 100.000%.
84 group,  Data volume: 8400 1.127 ms  Data Accept.       Accuracy: 100.000%.
85 group,  Data volume: 8500 1.248 ms  Data Accept.       Accuracy: 100.000%.
86 group,  Data volume: 8600 1.114 ms  Data Accept.       Accuracy: 100.000%.
87 group,  Data volume: 8700 1.077 ms  Data Accept.       Accuracy: 100.000%.
88 group,  Data volume: 8800 1.417 ms  Data Accept.       Accuracy: 100.000%.
89 group,  Data volume: 8900 1.095 ms  Data Accept.       Accuracy: 100.000%.
90 group,  Data volume: 9000 1.684 ms  Data Accept.       Accuracy: 100.000%.
91 group,  Data volume: 9100 1.550 ms  Data Accept.       Accuracy: 100.000%.
92 group,  Data volume: 9200 1.673 ms  Data Accept.       Accuracy: 100.000%.
93 group,  Data volume: 9300 1.251 ms  Data Accept.       Accuracy: 100.000%.
94 group,  Data volume: 9400 1.096 ms  Data Accept.       Accuracy: 100.000%.
95 group,  Data volume: 9500 1.097 ms  Data Accept.       Accuracy: 100.000%.
96 group,  Data volume: 9600 1.160 ms  Data Accept.       Accuracy: 100.000%.
97 group,  Data volume: 9700 1.128 ms  Data Accept.       Accuracy: 100.000%.
98 group,  Data volume: 9800 1.431 ms  Data Accept.       Accuracy: 100.000%.
99 group,  Data volume: 9900 1.515 ms  Data Accept.       Accuracy: 100.000%.
100 group,  Data volume: 10000 1.219 ms  Data Accept.       Accuracy: 100.000%.
101 group,  Data volume: 10100 1.806 ms  Data Accept.       Accuracy: 100.000%.
102 group,  Data volume: 10200 1.450 ms  Data Accept.       Accuracy: 100.000%.
103 group,  Data volume: 10300 1.237 ms  Data Accept.       Accuracy: 100.000%.
104 group,  Data volume: 10400 1.207 ms  Data Accept.       Accuracy: 100.000%.
